time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,orig_filename,matched_image,python_dtg
371600,2023-03-24 00:24:18,9.67920064944914,100.069215173102,99.737536,102.0997408,13.979465014272,116.07920581427,36.417324,0.2460634,1968.31043044,10349.6394388,17,5,0,116.40728981427,100.06562,2.79841194,2106.74875508,0,2.460634,0.447388,123.4, -19.9, -7.8,0,0,1024,1024,1024,1024,0,0,0,0,117.8,-89.9,0,75,,,,,,,0,32,116.07920581427,99.737536,14,Waypoint,,KP_2023-03-24_07-18-Flight-Airdata.csv,KP_SE_23-03-24-S1_0946.JPG,2023-03-24 00:24:18
490700,2023-03-24 08:36:31,9.74365594897069,99.9726525598385,98.4252,117.782156,1.215101416836,118.99725741684,40.682416,2.41813214,2209.6293358,13960.466326,18,5,0,123.59043341684,103.018376,2.78722724,4114.6326776,9.171454,22.3694,0,247, 11.1, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,245.9,-90,0,73,,,,,,,0,32,118.99725741684,98.4252,14,Waypoint,,KP_2023-03-24_15-28-Flight-Airdata.csv,KP_SW_23-03-24-S1_0791.JPG,2023-03-24 08:36:31
576900,2023-03-24 08:37:57,9.74331051250103,99.9725989401968,97.440948,116.797904,1.215101416836,118.01300541684,40.682416,2.4382646,2160.27894052,16670.3089324,17,5,0,123.59043341684,103.018376,2.78722724,4114.6326776,-9.171454,-22.593094,0,247.6, -15.3, -4,0,0,1024,1024,1024,1024,0,0,0,0,245.9,-89.9,0,68,,,,,,,0,32,118.01300541684,97.440948,14,Waypoint,,KP_2023-03-24_15-28-Flight-Airdata.csv,KP_SW_23-03-24-S1_0829.JPG,2023-03-24 08:37:57
578900,2023-03-24 08:38:00,9.74323432274548,99.9724156276141,97.440948,116.797904,1.215101416836,118.01300541684,40.682416,2.41813214,2204.28484744,16741.8312444,18,5,0,123.59043341684,103.018376,2.78722724,4114.6326776,-9.171454,-22.3694,0,247.5, -16.9, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,245.9,-89.9,0,68,,,,,,,0,32,118.01300541684,97.440948,14,Waypoint,,KP_2023-03-24_15-28-Flight-Airdata.csv,KP_SW_23-03-24-S1_0830.JPG,2023-03-24 08:38:00
354200,2023-03-24 08:57:30,9.73976696802044,99.970251191219,97.769032,117.1916048,1.35047740542,118.54208220542,39.041996,2.4270799,2723.47777744,10715.551524,16,5,0,121.49483820542,100.721788,2.80064888,3693.0447376,-9.395148,-22.3694,0,247.7, -12.4, -5.8,0,0,1024,1024,1024,1024,0,0,0,0,242.6,-90,0,77,,,,,,,0,32,118.54208220542,97.769032,14,Waypoint,,KP_2023-03-24_15-51-Flight-Airdata.csv,KP_SW_23-03-24-S1_0249.JPG,2023-03-24 08:57:30
366300,2023-03-24 08:57:42,9.73930644334036,99.9691420501279,98.097116,117.5196888,1.35047740542,118.87016620542,39.041996,2.41813214,3137.52306628,11148.3599368,17,5,0,121.49483820542,100.721788,2.80064888,3693.0447376,-9.171454,-22.3694,0,247.9, -13.8, -6.4,0,0,1024,1024,1024,1024,0,0,0,0,242.6,-89.9,0,76,,,,,,,0,32,118.87016620542,98.097116,14,Waypoint,,KP_2023-03-24_15-51-Flight-Airdata.csv,KP_SW_23-03-24-S1_0255.JPG,2023-03-24 08:57:42
419000,2023-03-24 08:58:35,9.73937121690306,99.9700666996684,98.753284,118.1758568,1.35047740542,119.52633420542,39.041996,2.41813214,2804.71465668,12600.8206132,17,5,0,121.49483820542,100.721788,2.80064888,3693.0447376,9.171454,22.3694,0,246.7, 15.9, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,242.6,-90,0,72,,,,,,,0,32,119.52633420542,98.753284,14,Waypoint,,KP_2023-03-24_15-51-Flight-Airdata.csv,KP_SW_23-03-24-S1_0275.JPG,2023-03-24 08:58:35
421000,2023-03-24 08:58:37,9.73944718924927,99.9702495578903,98.753284,118.1758568,1.35047740542,119.52633420542,39.041996,2.41813214,2735.98105868,12672.1788832,17,5,0,121.49483820542,100.721788,2.80064888,3693.0447376,9.171454,22.3694,0,246.7, 17.5, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,242.6,-89.9,0,72,,,,,,,0,32,119.52633420542,98.753284,14,Waypoint,,KP_2023-03-24_15-51-Flight-Airdata.csv,KP_SW_23-03-24-S1_0276.JPG,2023-03-24 08:58:37
523600,2023-03-24 09:00:20,9.73917507472735,99.9703762185124,97.769032,117.1916048,1.35047740542,118.54208220542,39.041996,2.44721236,2705.02305244,16060.7288604,17,5,0,121.49483820542,100.721788,2.80064888,3693.0447376,-9.395148,-22.593094,0,247.5, -14.9, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,242.6,-90,0,65,,,,,,,0,32,118.54208220542,97.769032,14,Waypoint,,KP_2023-03-24_15-51-Flight-Airdata.csv,KP_SW_23-03-24-S1_0310.JPG,2023-03-24 09:00:20
280300,2023-03-25 00:33:46,9.72451711485092,99.9762368877898,99.081368,69.0944904,45.943668793032,115.03815919303,35.433072,0.32659324,788.5170856,7602.0999808,17,5,0,116.35049519303,100.393704,2.82525522,1917.53943144,0.894776,-3.131716,0.223694,274.5, -20.5, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,274.7,-89.9,0,80,,,,,,,0,32,115.03815919303,99.081368,14,Waypoint,,KP_2023-03-25_07-29-Flight-Airdata.csv,KP_SW_23-03-25-S1_0842.JPG,2023-03-25 00:33:46
142200,2023-03-25 00:35:15,9.7225006749711,99.9769505836112,97.769032,106.5944916,13.413870507984,119.84432010798,38.713912,0.33330406,68.759188552,86.187994884,17,5,0,120.50048810798,98.4252,1.47861734,70.413716164,-1.11847,-3.131716,0,251.1, -22.5, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,252.4,-89.9,0,88,,,,,,,0,32,119.84432010798,97.769032,14,Waypoint,,KP_2023-03-25_07-34-Flight-Airdata.csv,KP_SW_23-03-25-S3_0837.JPG,2023-03-25 00:35:15
375300,2023-03-25 00:35:21,9.72393025494708,99.9761050397347,98.4252,98.8845176,15.497473593032,114.38199119303,35.433072,2.46734482,612.4672112,10373.8192296,17,5,0,116.35049519303,100.393704,2.82525522,1917.53943144,1.789552,-24.60634,0,274, -8.5, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,274.7,-89.9,0,74,,,,,,,0,32,114.38199119303,98.4252,14,Waypoint,,KP_2023-03-25_07-29-Flight-Airdata.csv,KP_SW_23-03-25-S1_0879.JPG,2023-03-25 00:35:21
401100,2023-03-25 00:35:47,9.72412881629657,99.9735477592573,98.097116,98.5564336,15.497473593032,114.05390719303,35.433072,2.42260602,1365.2231408,11296.2930124,17,5,0,116.35049519303,100.393704,2.82525522,1917.53943144,1.789552,-24.158952,0,274.1, -12.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,274.7,-89.9,0,72,,,,,,,0,32,114.05390719303,98.097116,14,Waypoint,,KP_2023-03-25_07-29-Flight-Airdata.csv,KP_SW_23-03-25-S1_0892.JPG,2023-03-25 00:35:47
422300,2023-03-25 00:36:08,9.72381906491226,99.9737096652101,97.769032,98.2283496,15.497473593032,113.72582319303,35.433072,2.42260602,1265.29531608,11762.1066756,17,5,0,116.35049519303,100.393704,2.82525522,1917.53943144,-1.789552,24.158952,-0.223694,274.1, 13.7, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,274.7,-89.9,0,71,,,,,,,0,32,113.72582319303,97.769032,14,Waypoint,,KP_2023-03-25_07-29-Flight-Airdata.csv,KP_SW_23-03-25-S1_0898.JPG,2023-03-25 00:36:08
444300,2023-03-25 00:36:30,9.72364985807202,99.9758905543632,98.4252,98.8845176,15.497473593032,114.38199119303,35.433072,2.42260602,574.35697376,12548.8192992,17,5,0,116.35049519303,100.393704,2.82525522,1917.53943144,-1.789552,24.158952,0,274, 15.6, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,274.7,-89.9,0,69,,,,,,,0,32,114.38199119303,98.4252,14,Waypoint,,KP_2023-03-25_07-29-Flight-Airdata.csv,KP_SW_23-03-25-S1_0909.JPG,2023-03-25 00:36:30
492700,2023-03-25 00:37:19,9.72352259936432,99.9736982595758,98.097116,98.5564336,15.497473593032,114.05390719303,35.433072,2.42260602,1231.31237536,13915.7484768,18,5,0,116.35049519303,100.393704,2.82525522,1917.53943144,1.789552,-24.158952,0,274, -10.9, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,274.7,-89.9,0,66,,,,,,,0,32,114.05390719303,98.097116,14,Waypoint,,KP_2023-03-25_07-29-Flight-Airdata.csv,KP_SW_23-03-25-S1_0928.JPG,2023-03-25 00:37:19
494700,2023-03-25 00:37:21,9.7235379199662,99.9735008553312,98.097116,98.5564336,15.497473593032,114.05390719303,35.433072,2.28838962,1300.63324372,13986.9427048,18,5,0,116.35049519303,100.393704,2.82525522,1917.53943144,1.789552,-22.816788,-0.223694,274, 10.4, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,274.7,-89.9,0,66,,,,,,,0,32,114.05390719303,98.097116,14,Waypoint,,KP_2023-03-25_07-29-Flight-Airdata.csv,KP_SW_23-03-25-S1_0929.JPG,2023-03-25 00:37:21
125800,2023-03-25 00:56:36,9.71913524590857,99.9793152021764,98.097116,115.4199512,-2.844337689444,112.57561351056,38.057744,2.42036908,600.81694836,2697.7855194,18,5,0,114.54411751056,100.06562,2.7738056,1080.20344664,-1.565858,24.158952,0,273.9, 15.5, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,273.7,-89.9,0,92,,,,,,,0,32,112.57561351056,98.097116,14,Waypoint,,KP_2023-03-25_07-54-Flight-Airdata.csv,KP_SW_23-03-25-S2_0022.JPG,2023-03-25 00:56:36
127800,2023-03-25 00:56:38,9.71912180542702,99.9795132437718,98.4252,115.7480352,-2.844337689444,112.90369751056,38.057744,2.42036908,653.39240936,2769.17331696,18,5,0,114.54411751056,100.06562,2.7738056,1080.20344664,-1.565858,24.158952,0,273.9, 16, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,273.7,-89.9,0,91,,,,,,,0,32,112.90369751056,98.4252,14,Waypoint,,KP_2023-03-25_07-54-Flight-Airdata.csv,KP_SW_23-03-25-S2_0023.JPG,2023-03-25 00:56:38
164700,2023-03-25 00:57:15,9.71872284556552,99.9809986370281,98.4252,115.7480352,-2.844337689444,112.90369751056,38.057744,2.39799968,1168.58271456,3721.9161296,18,5,0,114.87220151056,100.393704,2.7738056,1329.888494,1.565858,-23.935258,0,274.1, -12.6, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,273.7,-90,0,89,,,,,,,0,32,112.90369751056,98.4252,14,Waypoint,,KP_2023-03-25_07-54-Flight-Airdata.csv,KP_SW_23-03-25-S2_0036.JPG,2023-03-25 00:57:15
166700,2023-03-25 00:57:17,9.71873657115734,99.9808014505667,98.097116,115.4199512,-2.844337689444,112.57561351056,38.057744,2.42036908,1105.70541596,3793.0119324,18,5,0,114.87220151056,100.393704,2.7738056,1329.888494,1.565858,-24.158952,0,274.1, -11.3, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,273.7,-89.9,0,89,,,,,,,0,32,112.57561351056,98.097116,14,Waypoint,,KP_2023-03-25_07-54-Flight-Airdata.csv,KP_SW_23-03-25-S2_0037.JPG,2023-03-25 00:57:17
729500,2023-03-25 01:06:40,9.71703812889057,99.9752266578412,98.097116,115.4199512,-2.844337689444,112.57561351056,38.057744,2.51208362,1623.25792596,21848.8195968,19,5,0,114.87220151056,100.393704,2.7738056,1919.72447088,-1.789552,25.053728,-0.223694,274.1, 15.2, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,273.7,-89.9,0,53,,,,,,,0,32,112.57561351056,98.097116,14,Waypoint,,KP_2023-03-25_07-54-Flight-Airdata.csv,KP_SW_23-03-25-S2_0281.JPG,2023-03-25 01:06:40
587600,2023-03-25 01:24:28,9.71291015740677,99.9826391997852,97.769032,97.769032,9.094167941932,106.86319994193,37.401576,2.4270799,2699.64575568,17654.2328484,19,5,0,109.48787194193,100.393704,2.7514362,3348.6877712,-5.144962,23.711564,0,101.8, -11.9, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,102.7,-89.9,0,65,,,,,,,0,32,106.86319994193,97.769032,14,Waypoint,,KP_2023-03-25_08-14-Flight-Airdata.csv,KP_SW_23-03-25-S2_0592.JPG,2023-03-25 01:24:28
589700,2023-03-25 01:24:30,9.71286682232224,99.9828435926202,97.769032,97.769032,9.094167941932,106.86319994193,37.401576,2.42260602,2749.30126908,17729.4297012,19,5,0,109.48787194193,100.393704,2.7514362,3348.6877712,-4.921268,23.711564,0,101.8, -11.8, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,102.7,-89.9,0,65,,,,,,,0,32,106.86319994193,97.769032,14,Waypoint,,KP_2023-03-25_08-14-Flight-Airdata.csv,KP_SW_23-03-25-S2_0593.JPG,2023-03-25 01:24:30
609100,2023-03-25 01:24:49,9.71323272763578,99.9825540649895,98.4252,98.4252,9.094167941932,107.51936794193,37.401576,2.51432056,2581.82751044,18134.1213152,19,5,0,109.48787194193,100.393704,2.7514362,3348.6877712,5.144962,-24.60634,0,102, 12.7, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,102.7,-89.9,0,64,,,,,,,0,32,107.51936794193,98.4252,14,Waypoint,,KP_2023-03-25_08-14-Flight-Airdata.csv,KP_SW_23-03-25-S2_0597.JPG,2023-03-25 01:24:49
611100,2023-03-25 01:24:51,9.71327481645985,99.9823556918757,98.097116,98.097116,9.094167941932,107.19128394193,37.401576,2.40023662,2534.16346692,18207.0871968,19,5,0,109.48787194193,100.393704,2.7514362,3348.6877712,4.921268,-23.48787,0,102.1, 13.6, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,102.7,-89.9,0,64,,,,,,,0,32,107.19128394193,98.097116,14,Waypoint,,KP_2023-03-25_08-14-Flight-Airdata.csv,KP_SW_23-03-25-S2_0598.JPG,2023-03-25 01:24:51
629100,2023-03-25 01:25:09,9.71364892362271,99.9806065240094,98.753284,98.753284,9.094167941932,107.84745194193,37.401576,2.4270799,2174.43248428,18850.7551964,19,5,0,109.48787194193,100.393704,2.7514362,3348.6877712,5.144962,-23.711564,0,102.1, 12.9, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,102.7,-89.9,0,63,,,,,,,0,32,107.84745194193,98.753284,14,Waypoint,,KP_2023-03-25_08-14-Flight-Airdata.csv,KP_SW_23-03-25-S2_0607.JPG,2023-03-25 01:25:09
631200,2023-03-25 01:25:11,9.71369235575377,99.9804022877772,98.753284,98.753284,9.094167941932,107.84745194193,37.401576,2.4270799,2141.21069844,18925.9192408,19,5,0,109.48787194193,100.393704,2.7514362,3348.6877712,5.144962,-23.711564,0,102.1, 13.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,102.7,-89.9,0,63,,,,,,,0,32,107.84745194193,98.753284,14,Waypoint,,KP_2023-03-25_08-14-Flight-Airdata.csv,KP_SW_23-03-25-S2_0608.JPG,2023-03-25 01:25:11
927800,2023-03-25 01:30:08,9.71432402860286,99.9817009472677,97.769032,97.769032,9.094167941932,106.86319994193,37.401576,2.4270799,2085.80715336,27161.0572996,19,5,0,109.48787194193,100.393704,2.7514362,3348.6877712,-5.144962,23.711564,0,101.8, -12.7, 1.4,1,0,1024,1024,1024,1024,0,0,0,0,102.3,-89.1,0,45,,,,,,,0,32,106.86319994193,97.769032,14,Waypoint,,KP_2023-03-25_08-14-Flight-Airdata.csv,KP_SW_23-03-25-S2_0721.JPG,2023-03-25 01:30:08
930200,2023-03-25 01:30:10,9.71427400494657,99.9819347644354,97.769032,97.769032,9.094167941932,106.86319994193,37.401576,2.4270799,2141.55518664,27247.1137328,19,5,0,109.48787194193,100.393704,2.7514362,3348.6877712,-5.144962,23.711564,0,101.8, -12.1, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,102.3,-89.1,0,44,,,,,,,0,32,106.86319994193,97.769032,14,Waypoint,,KP_2023-03-25_08-14-Flight-Airdata.csv,KP_SW_23-03-25-S2_0722.JPG,2023-03-25 01:30:10
949000,2023-03-25 01:30:29,9.71459499610451,99.9818538784496,98.4252,98.4252,9.094167941932,107.51936794193,37.401576,2.40023662,2025.27565536,27624.9352672,19,5,0,109.48787194193,100.393704,2.7514362,3348.6877712,4.921268,-23.48787,0,102.2, 13.9, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,102.3,-89.1,0,43,,,,,,,0,32,107.51936794193,98.4252,14,Waypoint,,KP_2023-03-25_08-14-Flight-Airdata.csv,KP_SW_23-03-25-S2_0727.JPG,2023-03-25 01:30:29
951000,2023-03-25 01:30:31,9.71463666219807,99.9816604976092,98.4252,98.4252,9.094167941932,107.51936794193,37.401576,2.42260602,1978.12670372,27696.0966868,19,5,0,109.48787194193,100.393704,2.7514362,3348.6877712,4.921268,-23.711564,0,102.1, 13.1, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,102.3,-89.1,0,43,,,,,,,0,32,107.51936794193,98.4252,14,Waypoint,,KP_2023-03-25_08-14-Flight-Airdata.csv,KP_SW_23-03-25-S2_0728.JPG,2023-03-25 01:30:31
150900,2023-03-26 00:27:28,9.75743562198023,99.9606736873497,97.440948,84.2847796,54.022256321888,138.30703592189,38.713912,2.4382646,132.426841508,3447.1129712,17,5,0,140.60362392189,99.737536,2.58813958,1715.7644906,0,24.382646,0,89.8, -16.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,87.7,-90,0,87,,,,,,,0,32,138.30703592189,97.440948,14,Waypoint,,KP_2023-03-26_07-24-Flight-Airdata.csv,KP_NW_23-03-26-S1_0033.JPG,2023-03-26 00:27:28
150100,2023-03-26 00:28:24,9.75599079390424,99.9630173970324,99.409452,142.060372,-5.558613694936,136.50175830506,37.72966,0.3914645,633.62206752,3999.3111516,17,5,0,136.50175830506,99.409452,2.55458548,1671.17459416,-0.894776,3.802798,0,282.1, -12.1, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,278.8,-89.9,0,89,,,,,,,0,32,136.50175830506,99.409452,14,Waypoint,,KP_2023-03-26_07-25-Flight-Airdata.csv,KP_NW_23-03-26-S2_0317.JPG,2023-03-26 00:28:24
153700,2023-03-26 00:28:27,9.75598645091948,99.9630189273681,100.393704,143.208666,-5.722655694936,137.48601030506,37.72966,0.25277422,634.65881296,4004.1667948,17,5,0,137.81409430506,100.721788,2.55458548,1671.17459416,-1.789552,1.789552,0.671082,279.7, 20.5, -12.6,0,0,1024,1024,1024,1024,0,0,0,0,278.8,-89.9,0,89,,,,,,,0,32,137.48601030506,100.393704,14,Waypoint,,KP_2023-03-26_07-25-Flight-Airdata.csv,KP_NW_23-03-26-S2_0318.JPG,2023-03-26 00:28:27
496600,2023-03-26 00:34:10,9.75502103951665,99.9618170709288,98.753284,149.4094536,-13.563863294936,135.84559030506,37.72966,2.41813214,584.33072736,15079.9873592,17,5,0,138.14217830506,101.049872,2.55458548,1971.33208408,-4.697574,23.711564,0,282, 18.6, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,278.8,-89.9,0,66,,,,,,,0,32,135.84559030506,98.753284,14,Waypoint,,KP_2023-03-26_07-25-Flight-Airdata.csv,KP_NW_23-03-26-S2_0469.JPG,2023-03-26 00:34:10
498600,2023-03-26 00:34:12,9.75498174238496,99.9620109787105,99.081368,149.7375376,-13.563863294936,136.17367430506,37.72966,2.41813214,621.23689652,15151.1815872,17,5,0,138.14217830506,101.049872,2.55458548,1971.33208408,-4.697574,23.711564,0,281.9, 19.6, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,278.8,-89.9,0,66,,,,,,,0,32,136.17367430506,99.081368,14,Waypoint,,KP_2023-03-26_07-25-Flight-Airdata.csv,KP_NW_23-03-26-S2_0470.JPG,2023-03-26 00:34:12
721800,2023-03-26 00:37:55,9.75367628300758,99.9654705124168,98.4252,134.4488232,1.068683105064,135.51750630506,37.72966,2.46510788,1815.92525496,22448.0650228,17,5,0,138.79834630506,101.70604,2.55458548,1971.33208408,-4.921268,24.158952,0,282.1, 18.1, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,278.8,-89.9,0,51,,,,,,,0,32,135.51750630506,98.4252,14,Waypoint,,KP_2023-03-26_07-25-Flight-Airdata.csv,KP_NW_23-03-26-S2_0571.JPG,2023-03-26 00:37:55
758700,2023-03-26 00:38:32,9.75376984853283,99.9635163186718,97.769032,148.4252016,-13.563863294936,134.86133830506,37.72966,2.4382646,1280.25594648,23469.9154492,17,5,0,138.79834630506,101.70604,2.55458548,1974.36358024,4.697574,-23.935258,0,282.2, -10, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,278.8,-89.9,0,48,,,,,,,0,32,134.86133830506,97.769032,14,Waypoint,,KP_2023-03-26_07-25-Flight-Airdata.csv,KP_NW_23-03-26-S2_0585.JPG,2023-03-26 00:38:32
780600,2023-03-26 00:38:54,9.75420148124202,99.961380989478,98.097116,148.7532856,-13.563863294936,135.18942230506,37.72966,2.44273848,858.86157604,24253.7081252,17,5,0,138.79834630506,101.70604,2.55458548,1974.36358024,4.921268,-23.935258,0,282.2, -9.5, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,278.8,-89.9,0,47,,,,,,,0,32,135.18942230506,98.097116,14,Waypoint,,KP_2023-03-26_07-25-Flight-Airdata.csv,KP_NW_23-03-26-S2_0596.JPG,2023-03-26 00:38:54
782600,2023-03-26 00:38:56,9.75424141466129,99.9611851646587,98.097116,148.7532856,-13.563863294936,135.18942230506,37.72966,2.4382646,846.3254864,24325.624138,17,5,0,138.79834630506,101.70604,2.55458548,1974.36358024,4.697574,-23.935258,0,282.2, -8.8, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,278.8,-89.9,0,47,,,,,,,0,32,135.18942230506,98.097116,14,Waypoint,,KP_2023-03-26_07-25-Flight-Airdata.csv,KP_NW_23-03-26-S2_0597.JPG,2023-03-26 00:38:56
887300,2023-03-26 00:40:41,9.75390943346966,99.9613291735657,97.769032,148.4252016,-13.563863294936,134.86133830506,37.72966,2.42260602,965.37732748,27745.1780532,17,5,0,138.79834630506,101.70604,2.55458548,1974.36358024,-4.921268,23.711564,0,281.8, 17.7, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,278.8,-89.9,0,39,,,,,,,0,32,134.86133830506,97.769032,14,Waypoint,,KP_2023-03-26_07-25-Flight-Airdata.csv,KP_NW_23-03-26-S2_0644.JPG,2023-03-26 00:40:41
971400,2023-03-26 00:41:09,9.76217534767344,99.958720746632,98.4252,146.5879312,-7.296643278112,139.29128792189,38.713912,0.27738056,1842.34914032,26210.2698676,17,5,0,141.25979192189,100.393704,2.58813958,1843.9305052,-0.671082,2.684328,0,89.5, -19.6, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,87.7,-89.9,0,37,,,,,,,0,32,139.29128792189,98.4252,14,Waypoint,,KP_2023-03-26_07-24-Flight-Airdata.csv,KP_NW_23-03-26-S1_0348.JPG,2023-03-26 00:41:09
921300,2023-03-26 00:41:15,9.75323874990307,99.9646438035783,98.4252,149.0813696,-13.563863294936,135.51750630506,37.72966,2.41813214,1692.96593344,28961.9103756,17,5,0,138.79834630506,101.70604,2.55458548,1974.36358024,-4.697574,23.711564,0,282, 19.1, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,278.8,-89.9,0,37,,,,,,,0,32,135.51750630506,98.4252,14,Waypoint,,KP_2023-03-26_07-25-Flight-Airdata.csv,KP_NW_23-03-26-S2_0661.JPG,2023-03-26 00:41:15
923300,2023-03-26 00:41:17,9.75319910077084,99.9648385930449,98.097116,148.7532856,-13.563863294936,135.18942230506,37.72966,2.4382646,1752.74611908,29033.4326876,17,5,0,138.79834630506,101.70604,2.55458548,1974.36358024,-4.697574,23.935258,0,282, 18.6, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,278.8,-89.9,0,37,,,,,,,0,32,135.18942230506,98.097116,14,Waypoint,,KP_2023-03-26_07-25-Flight-Airdata.csv,KP_NW_23-03-26-S2_0662.JPG,2023-03-26 00:41:17
925500,2023-03-26 00:41:19,9.75315551822452,99.9650543660354,98.097116,148.7532856,-13.563863294936,135.18942230506,37.72966,2.4382646,1819.87210548,29112.6321652,17,5,0,138.79834630506,101.70604,2.55458548,1974.36358024,-4.697574,23.935258,0,282, 16.5, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,278.8,-89.9,0,37,,,,,,,0,32,135.18942230506,98.097116,14,Waypoint,,KP_2023-03-26_07-25-Flight-Airdata.csv,KP_NW_23-03-26-S2_0663.JPG,2023-03-26 00:41:19
391600,2023-03-26 09:57:46,9.66280049447881,100.072531590284,65.944884,73.7860916,-7.8412076,65.944884,29.52756,0.12079476,1564.85241228,5170.2429476,20,5,0,66.929136,66.929136,2.76933172,1881.889824,-0.447388,-1.11847,0.223694,56.7, 23.1, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,58,-89.9,0,76,,,,,,,0,32,65.944884,65.944884,14,Waypoint,,KP_2023-03-26_16-51-Flight-Airdata.csv,KP_SE_23-03-26_0096.JPG,2023-03-26 09:57:46
396400,2023-03-26 09:57:51,9.66272720725251,100.072420355359,65.944884,73.7860916,-7.8412076,65.944884,29.52756,0.04921268,1567.86750424,5221.1943928,20,5,0,66.929136,66.929136,2.76933172,1881.889824,0.223694,0.447388,0,56, -1.4, 1.8,1,0,1024,1024,1024,1024,0,0,0,0,58,-89.9,0,76,,,,,,,0,32,65.944884,65.944884,14,Waypoint,,KP_2023-03-26_16-51-Flight-Airdata.csv,KP_SE_23-03-26_0097.JPG,2023-03-26 09:57:51
656400,2023-03-26 10:02:11,9.66314450159145,100.072333797717,65.6168,73.4580076,-7.8412076,65.6168,29.52756,0.18119214,1420.6365284,7590.0921064,20,5,0,66.929136,66.929136,2.76933172,1881.889824,-0.894776,-1.565858,0,56.7, 23.5, 3,0,0,1024,1024,1024,1024,0,0,0,0,58,-89.9,0,59,,,,,,,0,32,65.6168,65.6168,14,Waypoint,,KP_2023-03-26_16-51-Flight-Airdata.csv,KP_SE_23-03-26_0142.JPG,2023-03-26 10:02:11
661600,2023-03-26 10:02:16,9.66307185860151,100.07222334562,65.288716,73.1299236,-7.8412076,65.288716,29.52756,0.18119214,1423.53351012,7641.7981448,20,5,0,66.929136,66.929136,2.76933172,1881.889824,-0.894776,-1.565858,0,56.8, 23.8, 3,0,0,1024,1024,1024,1024,0,0,0,0,58,-89.9,0,59,,,,,,,0,32,65.288716,65.288716,14,Waypoint,,KP_2023-03-26_16-51-Flight-Airdata.csv,KP_SE_23-03-26_0143.JPG,2023-03-26 10:02:16
